symbol,lastPrice,volume
KEYBUSD,0.00617100,99260854.00000000
ASRBUSD,2.15900000,10530.70000000
FIROBUSD,1.44100000,5894.30000000
NKNBUSD,0.09720000,318478.00000000
OPBNB,0.00576200,60382.10000000
OPEUR,1.16000000,15748.83000000
GTOBUSD,0.00000000,0.00000000
SNXETH,0.00121300,2447.82000000
WBTCBUSD,29505.67000000,26.42473000
BELETH,0.00000000,0.00000000
LITETH,0.00000000,0.00000000
LEVERUSDT,0.00123700,3805518103.00000000
LEVERBUSD,0.00123800,57623334.00000000
BURGERETH,0.00000000,0.00000000
PEOPLEETH,0.00000000,0.00000000
UNFIETH,0.00000000,0.00000000
BONDETH,0.00000000,0.00000000
STORJTRY,10.80000000,3492200.60000000
OPETH,0.00076400,89863.52000000
ETCTRY,433.70000000,2361.64100000
WINGETH,0.00000000,0.00000000
FILETH,0.00200900,21400.28000000
GLMBUSD,0.17860000,44535.40000000
SSVBUSD,15.74000000,11553.30700000
STGBTC,0.00001364,35142.60000000
STGBUSD,0.41400000,31757.20000000
STGUSDT,0.40140000,3819802.20000000
ANKRTRY,0.56310000,3328414.00000000
ARKBUSD,0.53560000,674030.00000000
BETHBUSD,1551.73000000,71.46980000
LOOMBUSD,0.04003000,819013.00000000
SNMBUSD,0.01470000,153548622.00000000
AMBBUSD,0.00796000,16028379.00000000
LUNCUSDT,0.00005629,54862819172.76000000
PHBBUSD,0.56350000,46820.00000000
GASBUSD,2.33100000,1448.50000000
NEBLBUSD,0.00000000,0.00000000
PROSBUSD,0.25780000,215844.00000000
VIBBUSD,0.04217000,386896.00000000
GMXBTC,0.00125100,1708.42500000
GMXBUSD,31.67000000,551.73700000
GMXUSDT,36.94000000,692424.34600000
AGIXBUSD,0.16679000,1301755.00000000
NEBLUSDT,0.00000000,0.00000000
SNTBUSD,0.02283000,816710.00000000
POLYXBTC,0.00000597,7422977.20000000
POLYXBUSD,0.12170000,406168.00000000
POLYXUSDT,0.17580000,125896455.60000000
APTBTC,0.00017210,20572.42000000
APTUSDT,5.06980000,2345542.75000000
APTBUSD,5.07090000,33506.16000000
BTCPLN,125067.00000000,31.93072000
ETHPLN,6804.00000000,186.33870000
BUSDPLN,4.24200000,29778.00000000
APTEUR,4.77900000,670.20000000
APTTRY,143.30000000,64201.22000000
APTBRL,0.00000000,0.00000000
QKCBUSD,0.00000000,0.00000000
OSMOBTC,0.00000780,146910.98000000
OSMOUSDT,0.23000000,4087723.20000000
OSMOBUSD,0.46400000,54098.79000000
HFTBTC,0.00000737,235417.50000000
HFTBUSD,0.21760000,1013341.90000000
HFTUSDT,0.21730000,20135360.10000000
ARPAETH,0.00002500,35428.00000000
PHBUSDT,0.56290000,4291698.00000000
VITEBUSD,0.00000000,0.00000000
HOOKBTC,0.00002482,33454.00000000
HOOKUSDT,0.73270000,3097615.20000000
HOOKBUSD,0.73390000,53724.00000000
HOOKBNB,0.00343550,5627.20000000
MAGICBTC,0.00001498,260777.90000000
MAGICBUSD,0.44120000,548529.60000000
MAGICUSDT,0.44140000,12982179.20000000
BUSDRON,4.72100000,8992.00000000
HIFIETH,0.00031120,66447.00000000
HIFIUSDT,0.49820000,6602033.10000000
RPLBTC,0.00066800,802.12000000
RPLBUSD,19.74000000,581.90000000
RPLUSDT,19.70000000,25891.22000000
PROSUSDT,0.25640000,4472842.00000000
FETTRY,6.19500000,5168242.00000000
GFTBUSD,0.02911000,79888212.00000000
AGIXUSDT,0.16649000,21605814.00000000
APTETH,0.00315700,7776.03000000
BTCRON,139873.00000000,2.18580000
GNSUSDT,3.05900000,141200.55000000
GNSBTC,0.00010300,3286.46000000
SYNBTC,0.00001002,40033.70000000
SYNUSDT,0.29490000,2382311.20000000
VIBUSDT,0.06390000,242199000.00000000
SSVUSDT,12.21000000,307387.03200000
LQTYUSDT,1.48000000,5394956.90000000
LQTYBTC,0.00005034,143193.50000000
AMBUSDT,0.00835000,215923480.00000000
BETHUSDT,1556.27000000,534.66640000
CFXTRY,2.95200000,3757280.00000000
STXTRY,17.52700000,2901387.00000000
USTCUSDT,0.01097112,95953636.00000000
GASUSDT,2.33100000,80019.70000000
GLMUSDT,0.20200000,20205394.00000000
PROMUSDT,4.13900000,101517.62000000
QKCUSDT,0.00861700,402260497.00000000
UFTUSDT,0.24750000,4721199.00000000
IDBTC,0.00000600,125799.00000000
IDBNB,0.00083160,17728.00000000
IDUSDT,0.17688000,12249196.00000000
ARBBTC,0.00002691,1011293.80000000
ARBUSDT,0.79340000,36143756.00000000
AGIXTRY,4.71600000,989802.00000000
LOOMUSDT,0.11770000,1315500809.00000000
OAXUSDT,0.18480000,25068843.00000000
ARBTUSD,0.79380000,347013.20000000
ARBTRY,22.43000000,360960.10000000
ARBEUR,0.75140000,18658.70000000
IDTUSD,0.17814000,13020.00000000
IDTRY,5.00300000,830184.00000000
IDEUR,0.16697000,2189.00000000
LDOTUSD,1.52100000,20959.70000000
MATICTUSD,0.53440000,148078.60000000
OPTUSD,1.22800000,68629.64000000
SOLTUSD,26.76000000,36548.54000000
SSVTUSD,12.22000000,1201.96600000
RDNTBTC,0.00000701,272942.00000000
RDNTUSDT,0.20660000,23327921.00000000
RDNTTUSD,0.20650000,69442.00000000
ARBRUB,76.90000000,1698.60000000
JOETRY,6.23000000,265658.90000000
MAGICTRY,12.49000000,393260.60000000
USDTPLN,4.24000000,1024862.00000000
ACHTRY,0.37360000,5548090.00000000
XVSTRY,133.80000000,33858.79000000
EGLDRON,116.20000000,956.12000000
USDTRON,4.73200000,283224.00000000
USDTARS,1105.50000000,824924.00000000
DOGETUSD,0.05990000,719815.00000000
WBTCUSDT,29499.27000000,25.72388000
EDUUSDT,0.38826000,5790018.00000000
EDUTUSD,0.38865000,28467.00000000
EDUBNB,0.00182000,8642.00000000
EDUBTC,0.00001316,94734.00000000
EDUEUR,0.37076000,5545.00000000
EDUTRY,10.97000000,566944.00000000
SUIUSDT,0.38260000,31815535.60000000
SUITUSD,0.38280000,276695.30000000
SUIBTC,0.00001298,518089.90000000
SUIBNB,0.00179800,119101.40000000
SUIEUR,0.36170000,15134.40000000
SUITRY,10.82000000,1234118.90000000
AERGOUSDT,0.11470000,14603461.00000000
RNDRTRY,55.26000000,71477.30000000
PEPEUSDT,0.00000064,12198709484481.00
PEPETUSD,0.00000065,59457694615.00
FLOKIUSDT,0.00001842,157586771374.00
FLOKITUSD,0.00001851,70996826.00
OGTRY,115.60000000,68479.38000000
PEPETRY,0.00001827,4525377184701.00
WBETHETH,1.01960000,1467.69290000
ASTUSDT,0.08200000,2253712.00000000
SNTUSDT,0.02624000,41429453.00000000
FLOKITRY,0.00052140,28400786869.00
CITYTRY,75.00000000,24018.72000000
COMBOUSDT,0.51200000,1102152.70000000
COMBOBNB,0.00239900,2809.60000000
COMBOTRY,14.48000000,233924.50000000
LTCTRY,1793.00000000,4127.96100000
RADTRY,35.42000000,21575.90000000
BTCARS,32576628.00000000,3.02669000
OPTRY,34.76000000,46614.81000000
PAXGTRY,55802.00000000,84.13310000
MAVBTC,0.00000703,60065.00000000
MAVUSDT,0.20650000,7607460.00000000
MAVTUSD,0.20680000,129540.00000000
CFXTUSD,0.10420000,527405.00000000
PENDLEBTC,0.00002540,123459.90000000
PENDLEUSDT,0.74760000,4780371.10000000
PENDLETUSD,0.74920000,30315.80000000
MAVTRY,5.84000000,652556.00000000
OCEANTRY,7.97700000,126218.00000000
TUSDTRY,28.27000000,185048.00000000
ARBETH,0.00049400,349111.50000000
BCHTRY,6866.00000000,248.52700000
XVGTRY,0.09150000,9999771.00000000
XVGTUSD,0.00323200,5833792.00000000
ARKMUSDT,0.30800000,10569814.00000000
ARKMTUSD,0.30820000,324499.00000000
ARKMTRY,8.72000000,1729650.00000000
ARKMBNB,0.00145000,66777.00000000
ARKMBTC,0.00001046,580111.00000000
WBETHUSDT,1637.76000000,344.88120000
ACATRY,1.29700000,16297929.00000000
AVAXTUSD,9.20000000,1251.31000000
COMPTUSD,40.96000000,41.22800000
COMPTRY,1143.00000000,740.16000000
XECTRY,0.00076680,32756005654.00
QUICKTUSD,0.03964000,114792.00000000
WLDUSDT,1.52300000,9108338.10000000
WLDBTC,0.00005164,145212.70000000
BNBFDUSD,212.90000000,1185.60600000
FDUSDBUSD,0.99980000,5561091.00000000
FDUSDUSDT,0.99950000,248279344.00000000
ARKMRUB,29.99000000,451.00000000
WLDTRY,43.06000000,525617.80000000
WLDRUB,149.00000000,190.70000000
AMPTRY,0.04100000,103435625.00000000
OGNTRY,3.09300000,9390843.00000000
BTCFDUSD,29489.43000000,71017.79131000
ETHFDUSD,1604.09000000,1243.14300000
ASRTRY,62.47000000,14644.00000000
ATMTRY,63.98000000,7129.00000000
ACMTRY,49.45000000,6274.00000000
BARTRY,58.68000000,14004.90000000
JUVTRY,54.19000000,61152.80000000
PSGTRY,79.80000000,10792.00000000
SEIBNB,0.00046720,1194470.30000000
SEIBTC,0.00000337,1733849.40000000
SEIFDUSD,0.09940000,832014.20000000
SEITRY,2.81000000,9132127.70000000
SEIUSDT,0.09930000,59645749.50000000
CYBERBNB,0.01953400,852.59000000
CYBERBTC,0.00014088,12083.86000000
CYBERFDUSD,4.17100000,3957.84000000
CYBERTRY,117.46000000,525585.00000000
CYBERUSDT,4.15100000,1588787.53000000
CYBERTUSD,4.15100000,3219.57000000
SEITUSD,0.10030000,345098.20000000
LPTTRY,155.30000000,20838.43000000
UNITRY,112.40000000,3475.77000000
SOLFDUSD,26.72000000,34103.97000000
TOMOTRY,43.08000000,34032.20000000
UNFITRY,167.50000000,311255.41000000
XRPFDUSD,0.51860000,837524.00000000
DOGEFDUSD,0.05986000,484453.00000000
CYBERETH,0.00258700,2201.07000000
MTLTRY,36.85000000,123793.40000000
ARKUSDT,0.44000000,5184960.00000000
CREAMUSDT,15.60000000,104224.07500000
GFTUSDT,0.01434000,198277479.00000000
IQUSDT,0.00472000,53451420.00000000
USDTVAI,1.00000000,26627.10000000
ARBFDUSD,0.79610000,36233.10000000
FDUSDTRY,28.28000000,340691.00000000
FRONTTRY,7.74400000,3390377.00000000
SUIFDUSD,0.38050000,29792.20000000
NTRNBTC,0.00000877,1145745.30000000
NTRNUSDT,0.25950000,26066567.00000000
NTRNBNB,0.00122100,689860.00000000
FILFDUSD,3.21800000,7529.17000000
FRONTTUSD,0.27520000,117343.00000000
LEVERTRY,0.03501000,429156655.00000000
LTCFDUSD,63.50000000,142.69900000
ADAFDUSD,0.25110000,93435.00000000
RUNETUSD,1.62900000,10157.10000000
TRBTRY,1974.00000000,36466.33000000
ATOMFDUSD,6.40300000,523.50000000
AVAXFDUSD,9.20000000,463.87000000
BANDTRY,41.16000000,946337.50000000
BCHFDUSD,241.80000000,113.81200000
LOOMTRY,3.32200000,177613800.00000000
MATICFDUSD,0.53440000,39223.20000000
